# Neurons,V1,V2,V3,Const,RVI
3.0,1.0478118612407388,-0.48357763598296,-0.5746486761152387,-0.30231651646949836,1.0099392374172287
3.0,-0.7192034698499744,0.8713850352832507,-0.17210754753767163,-0.24707078109648364,1.0228670235287185
3.0,0.21314544968894963,0.7426241625032061,-0.9373423447960958,0.06599886846076275,0.9751862808584815
